pickup_month,monthly_hamper_demand,unique_client,total_visits,visits_last_90d,days_since_first_visit,avg_days_between_visits,distance_km,avg_distance_km,distance_category,total_dependents,unique_clients,returning_proportion,prev_month_demand,rolling_3m_demand
Jun-24,1538,1696013591604x721389890100139300,11,4.0,194,26.5,10.128,10.128,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013591604x721389890100139300,11,4.0,224,26.5,10.128,10.128,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013591604x721389890100139300,11,4.0,255,26.5,10.128,10.128,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013591604x721389890100139300,11,5.0,270,26.5,10.128,10.128,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592055x600607252952027600,11,1.0,0,26.6,4.603,4.603,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592055x600607252952027600,11,2.0,29,26.6,4.603,4.603,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592055x600607252952027600,11,3.0,60,26.6,4.603,4.603,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592055x600607252952027600,11,3.0,97,26.6,4.603,4.603,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592055x600607252952027600,11,3.0,125,26.6,4.603,4.603,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
May-24,1180,1696013592055x600607252952027600,11,3.0,160,26.6,4.603,4.603,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
May-24,1180,1696013592055x600607252952027600,11,4.0,186,26.6,4.603,4.603,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592055x600607252952027600,11,4.0,194,26.6,4.603,4.603,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592055x600607252952027600,11,4.0,227,26.6,4.603,4.603,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592055x600607252952027600,11,4.0,255,26.6,4.603,4.603,near,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013592055x600607252952027600,11,5.0,270,26.6,4.603,4.603,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592080x799398598563228800,9,1.0,0,31.375,1.11,1.11,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592080x799398598563228800,9,2.0,30,31.375,1.11,1.11,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592080x799398598563228800,9,3.0,65,31.375,1.11,1.11,near,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696013592080x799398598563228800,9,3.0,98,31.375,1.11,1.11,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592080x799398598563228800,9,3.0,140,31.375,1.11,1.11,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592080x799398598563228800,9,3.0,169,31.375,1.11,1.11,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592080x799398598563228800,9,3.0,199,31.375,1.11,1.11,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592080x799398598563228800,9,3.0,239,31.375,1.11,1.11,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592080x799398598563228800,9,4.0,255,31.375,1.11,1.11,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592132x491403952369255740,11,1.0,0,28.3,10.769,10.769,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592132x491403952369255740,11,2.0,31,28.3,10.769,10.769,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592132x491403952369255740,11,3.0,63,28.3,10.769,10.769,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592132x491403952369255740,11,3.0,94,28.3,10.769,10.769,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592132x491403952369255740,11,3.0,122,28.3,10.769,10.769,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592132x491403952369255740,11,3.0,161,28.3,10.769,10.769,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592132x491403952369255740,11,3.0,191,28.3,10.769,10.769,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592132x491403952369255740,11,3.0,233,28.3,10.769,10.769,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592132x491403952369255740,11,3.0,260,28.3,10.769,10.769,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013592132x491403952369255740,11,4.0,262,28.3,10.769,10.769,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592132x491403952369255740,11,4.0,289,28.3,10.769,10.769,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592142x252936717951896640,12,1.0,0,23.09090909090909,15.98,15.979999999999999,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592142x252936717951896640,12,2.0,28,23.09090909090909,15.98,15.979999999999999,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592142x252936717951896640,12,3.0,60,23.09090909090909,15.98,15.979999999999999,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592142x252936717951896640,12,3.0,91,23.09090909090909,15.98,15.979999999999999,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592142x252936717951896640,12,4.0,96,23.09090909090909,15.98,15.979999999999999,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592142x252936717951896640,12,4.0,123,23.09090909090909,15.98,15.979999999999999,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592142x252936717951896640,12,4.0,167,23.09090909090909,15.98,15.979999999999999,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592142x252936717951896640,12,3.0,203,23.09090909090909,15.98,15.979999999999999,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592142x252936717951896640,12,3.0,232,23.09090909090909,15.98,15.979999999999999,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013592142x252936717951896640,12,4.0,236,23.09090909090909,15.98,15.979999999999999,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592142x252936717951896640,12,4.0,259,23.09090909090909,15.98,15.979999999999999,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013592142x252936717951896640,12,5.0,260,23.09090909090909,15.98,15.979999999999999,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592144x155815418836844130,10,1.0,0,31.0,7.546,7.546000000000001,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592144x155815418836844130,10,2.0,29,31.0,7.546,7.546000000000001,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592144x155815418836844130,10,3.0,55,31.0,7.546,7.546000000000001,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592144x155815418836844130,10,3.0,91,31.0,7.546,7.546000000000001,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592144x155815418836844130,10,3.0,120,31.0,7.546,7.546000000000001,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592144x155815418836844130,10,3.0,161,31.0,7.546,7.546000000000001,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592144x155815418836844130,10,3.0,190,31.0,7.546,7.546000000000001,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592144x155815418836844130,10,3.0,228,31.0,7.546,7.546000000000001,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592144x155815418836844130,10,3.0,251,31.0,7.546,7.546000000000001,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592144x155815418836844130,10,3.0,282,31.0,7.546,7.546000000000001,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013592310x797606700577270700,9,1.0,0,30.75,9.643,9.643,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592310x797606700577270700,9,2.0,32,30.75,9.643,9.643,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592310x797606700577270700,9,3.0,62,30.75,9.643,9.643,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592310x797606700577270700,9,3.0,91,30.75,9.643,9.643,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592310x797606700577270700,9,3.0,123,30.75,9.643,9.643,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592310x797606700577270700,9,4.0,151,30.75,9.643,9.643,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592310x797606700577270700,9,3.0,182,30.75,9.643,9.643,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592310x797606700577270700,9,3.0,214,30.75,9.643,9.643,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592310x797606700577270700,9,3.0,250,30.75,9.643,9.643,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592321x798186437079057700,12,1.0,0,25.636363636363637,11.131,11.131,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592321x798186437079057700,12,2.0,28,25.636363636363637,11.131,11.131,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592321x798186437079057700,12,3.0,63,25.636363636363637,11.131,11.131,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592321x798186437079057700,12,3.0,97,25.636363636363637,11.131,11.131,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592321x798186437079057700,12,3.0,126,25.636363636363637,11.131,11.131,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592321x798186437079057700,12,3.0,166,25.636363636363637,11.131,11.131,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592321x798186437079057700,12,3.0,196,25.636363636363637,11.131,11.131,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592321x798186437079057700,12,3.0,224,25.636363636363637,11.131,11.131,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592321x798186437079057700,12,4.0,252,25.636363636363637,11.131,11.131,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696013592321x798186437079057700,12,4.0,257,25.636363636363637,11.131,11.131,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592321x798186437079057700,12,5.0,285,25.636363636363637,11.131,11.131,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696013592321x798186437079057700,12,5.0,288,25.636363636363637,11.131,11.131,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696013592352x364337267663370240,9,1.0,0,30.5,10.679,10.679,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592352x364337267663370240,9,2.0,34,30.5,10.679,10.679,medium,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696013592352x364337267663370240,9,2.0,91,30.5,10.679,10.679,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696013592352x364337267663370240,9,3.0,94,30.5,10.679,10.679,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592352x364337267663370240,9,4.0,121,30.5,10.679,10.679,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592352x364337267663370240,9,4.0,153,30.5,10.679,10.679,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592352x364337267663370240,9,4.0,183,30.5,10.679,10.679,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592352x364337267663370240,9,3.0,216,30.5,10.679,10.679,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592352x364337267663370240,9,3.0,247,30.5,10.679,10.679,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592485x739979762874802200,10,1.0,0,29.88888888888889,9.533,9.533,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592485x739979762874802200,10,2.0,26,29.88888888888889,9.533,9.533,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592485x739979762874802200,10,3.0,57,29.88888888888889,9.533,9.533,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592485x739979762874802200,10,4.0,89,29.88888888888889,9.533,9.533,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592485x739979762874802200,10,3.0,119,29.88888888888889,9.533,9.533,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592485x739979762874802200,10,3.0,152,29.88888888888889,9.533,9.533,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592485x739979762874802200,10,3.0,180,29.88888888888889,9.533,9.533,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592485x739979762874802200,10,3.0,212,29.88888888888889,9.533,9.533,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592485x739979762874802200,10,4.0,242,29.88888888888889,9.533,9.533,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592485x739979762874802200,10,3.0,273,29.88888888888889,9.533,9.533,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592487x617984354013711400,10,1.0,0,28.555555555555557,25.894,25.894,far,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592487x617984354013711400,10,2.0,31,28.555555555555557,25.894,25.894,far,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592487x617984354013711400,10,3.0,63,28.555555555555557,25.894,25.894,far,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592487x617984354013711400,10,3.0,98,28.555555555555557,25.894,25.894,far,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592487x617984354013711400,10,3.0,127,28.555555555555557,25.894,25.894,far,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592487x617984354013711400,10,3.0,158,28.555555555555557,25.894,25.894,far,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592487x617984354013711400,10,4.0,163,28.555555555555557,25.894,25.894,far,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592487x617984354013711400,10,4.0,196,28.555555555555557,25.894,25.894,far,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592487x617984354013711400,10,4.0,226,28.555555555555557,25.894,25.894,far,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592487x617984354013711400,10,3.0,260,28.555555555555557,25.894,25.894,far,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592491x714336533150864300,10,1.0,0,29.333333333333332,10.564,10.564,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592491x714336533150864300,10,2.0,30,29.333333333333332,10.564,10.564,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592491x714336533150864300,10,3.0,63,29.333333333333332,10.564,10.564,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592491x714336533150864300,10,3.0,93,29.333333333333332,10.564,10.564,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592491x714336533150864300,10,3.0,123,29.333333333333332,10.564,10.564,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592491x714336533150864300,10,3.0,153,29.333333333333332,10.564,10.564,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592491x714336533150864300,10,4.0,177,29.333333333333332,10.564,10.564,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592491x714336533150864300,10,4.0,210,29.333333333333332,10.564,10.564,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592491x714336533150864300,10,4.0,239,29.333333333333332,10.564,10.564,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592491x714336533150864300,10,3.0,269,29.333333333333332,10.564,10.564,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592502x163854972542191400,10,1.0,0,31.77777777777778,11.876,11.876,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592502x163854972542191400,10,2.0,29,31.77777777777778,11.876,11.876,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592502x163854972542191400,10,3.0,74,31.77777777777778,11.876,11.876,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592502x163854972542191400,10,3.0,112,31.77777777777778,11.876,11.876,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592502x163854972542191400,10,3.0,134,31.77777777777778,11.876,11.876,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592502x163854972542191400,10,3.0,165,31.77777777777778,11.876,11.876,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592502x163854972542191400,10,4.0,195,31.77777777777778,11.876,11.876,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592502x163854972542191400,10,3.0,226,31.77777777777778,11.876,11.876,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592502x163854972542191400,10,3.0,256,31.77777777777778,11.876,11.876,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592502x163854972542191400,10,3.0,287,31.77777777777778,11.876,11.876,medium,4369,998,0.9826238053866203,7.0,748.0
Feb-24,845,1696013592513x287284331678981250,7,1.0,0,29.0,13.7,13.7,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592513x287284331678981250,7,2.0,30,29.0,13.7,13.7,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592513x287284331678981250,7,3.0,59,29.0,13.7,13.7,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592513x287284331678981250,7,4.0,89,29.0,13.7,13.7,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592513x287284331678981250,7,3.0,120,29.0,13.7,13.7,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592513x287284331678981250,7,3.0,150,29.0,13.7,13.7,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592513x287284331678981250,7,4.0,175,29.0,13.7,13.7,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696013592897x939249909049025400,10,1.0,0,30.77777777777778,13.681,13.681000000000001,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696013592897x939249909049025400,10,2.0,33,30.77777777777778,13.681,13.681000000000001,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696013592897x939249909049025400,10,3.0,62,30.77777777777778,13.681,13.681000000000001,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696013592897x939249909049025400,10,3.0,94,30.77777777777778,13.681,13.681000000000001,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696013592897x939249909049025400,10,3.0,133,30.77777777777778,13.681,13.681000000000001,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696013592897x939249909049025400,10,3.0,159,30.77777777777778,13.681,13.681000000000001,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696013592897x939249909049025400,10,3.0,194,30.77777777777778,13.681,13.681000000000001,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696013592897x939249909049025400,10,3.0,225,30.77777777777778,13.681,13.681000000000001,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696013592897x939249909049025400,10,4.0,245,30.77777777777778,13.681,13.681000000000001,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696013592897x939249909049025400,10,4.0,281,30.77777777777778,13.681,13.681000000000001,medium,4369,998,0.9826238053866203,7.0,748.0
